"","idvar","year","X","countryname","ccode","gdppercap","population","LoTPoliceCriminal","LoTPoliceDissident","LoTPoliceMarginalized","LoTPoliceStateAgent","LoTPrisonCriminal","LoTPrisonDissident","LoTPrisonMarginalized","LoTPrisonStateAgent","LoTMilitaryCriminal","LoTMilitaryDissident","LoTMilitaryMarginalized","LoTMilitaryStateAgent","LoTIntelligenceCriminal","LoTIntelligenceDissident","LoTIntelligenceMarginalized","LoTIntelligenceStateAgent","LoTImmigrationCriminal","LoTImmigrationDissident","LoTImmigrationMarginalized","LoTImmigrationStateAgent","LoTParamilitaryCriminal","LoTParamilitaryDissident","LoTParamilitaryMarginalized","LoTParamilitaryStateAgent","RstrctAccess","uds.mean","uds.sd","uds.median","uds.025","uds.975","polity2","xconst","parreg","parcomp","exconst","bornyear","endyear","democracy","agedem","agereg","polityDemoc","cyear","lotPolCri","lotPolDis","lotPolMar","lotPolSA","lotPriCri","lotPriDis","lotPriMar","lotPriSA","lotMilCri","lotMilDis","lotMilMar","lotMilSA","lotIntCri","lotIntDis","lotIntMar","lotIntSA","lotImmCri","lotImmDis","lotImmMar","lotImmSA","lotParCri","lotParDis","lotParMar","lotParSA","codingstart","COWcode","v2x_polyarchy","v2x_api","v2x_mpi","v2x_jucon","CIRI","UNCTRY","POLITY","INJUD"
"978",553,2004,956,"Malawi","MWI",280.1773587,12407618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30646052803539,0.189705518818034,0.300679330728758,-0.0514980806299869,0.684840487101585,6,6,3,4,6,1964,2008,1,11,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,553,0.465278200394153,0.719466013319384,0.211090387468921,0.573120951652527,419,454,553,1
"979",553,2005,957,"Malawi","MWI",286.7851511,12747846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304044113932787,0.186961461544974,0.303075031031427,-0.0562275696496325,0.678814677746202,6,6,2,3,6,1964,2008,1,12,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,553,0.446747213827146,0.707123642364133,0.18637078529016,0.573120951652527,419,454,553,2
"980",560,1995,960,"Sub-Saharan Africa (excluding high income)","SSA",576.9128493,583817375,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575102569155651,0.165481987530493,0.572494596888808,0.251318840323343,0.909651650895075,9,7,2,4,7,1920,2008,0,50,50,1,-5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.577702524205658,0.810751436782981,0.344653611628334,0.851204872131348,587,710,560,2
"981",560,1995,959,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",577.714298,583892679,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575102569155651,0.165481987530493,0.572494596888808,0.251318840323343,0.909651650895075,9,7,2,4,7,1920,2008,0,50,50,1,-5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.577702524205658,0.810751436782981,0.344653611628334,0.851204872131348,587,710,560,2
"982",560,1995,961,"Sub-Saharan Africa","SSF",577.714298,583892679,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575102569155651,0.165481987530493,0.572494596888808,0.251318840323343,0.909651650895075,9,7,2,4,7,1920,2008,0,50,50,1,-5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.577702524205658,0.810751436782981,0.344653611628334,0.851204872131348,587,710,560,2
"983",560,1995,958,"South Africa","ZAF",3973.932383,39120000,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575102569155651,0.165481987530493,0.572494596888808,0.251318840323343,0.909651650895075,9,7,2,4,7,1920,2008,0,50,50,1,-5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.577702524205658,0.810751436782981,0.344653611628334,0.851204872131348,587,710,560,2
"984",560,1996,962,"Sub-Saharan Africa","SSF",581.7878239,599858645,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574805746111574,0.168490793897083,0.571916529312892,0.246073007894895,0.910755559441865,9,7,2,4,7,1920,2008,0,51,51,1,-4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.590919190278158,0.818301988185299,0.363536392371017,0.855500817298889,587,710,560,2
"985",560,1996,964,"South Africa","ZAF",3690.178479,40000247,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574805746111574,0.168490793897083,0.571916529312892,0.246073007894895,0.910755559441865,9,7,2,4,7,1920,2008,0,51,51,1,-4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.590919190278158,0.818301988185299,0.363536392371017,0.855500817298889,587,710,560,2
"986",560,1996,965,"Sub-Saharan Africa (excluding high income)","SSA",581.0183156,599782228,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574805746111574,0.168490793897083,0.571916529312892,0.246073007894895,0.910755559441865,9,7,2,4,7,1920,2008,0,51,51,1,-4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.590919190278158,0.818301988185299,0.363536392371017,0.855500817298889,587,710,560,2
"987",560,1996,963,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",581.7878239,599858645,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574805746111574,0.168490793897083,0.571916529312892,0.246073007894895,0.910755559441865,9,7,2,4,7,1920,2008,0,51,51,1,-4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.590919190278158,0.818301988185299,0.363536392371017,0.855500817298889,587,710,560,2
"988",560,1997,967,"Sub-Saharan Africa (excluding high income)","SSA",585.0131233,616083993,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573716852903252,0.166916831046679,0.573705706266059,0.249759226091741,0.898425635216238,9,7,2,4,7,1920,2008,0,52,52,1,-3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.590919190278158,0.818301988185299,0.363536392371017,0.855500817298889,587,710,560,2
"989",560,1997,966,"South Africa","ZAF",3728.333992,40926063,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573716852903252,0.166916831046679,0.573705706266059,0.249759226091741,0.898425635216238,9,7,2,4,7,1920,2008,0,52,52,1,-3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.590919190278158,0.818301988185299,0.363536392371017,0.855500817298889,587,710,560,2
"990",560,1997,968,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",585.8593925,616161312,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573716852903252,0.166916831046679,0.573705706266059,0.249759226091741,0.898425635216238,9,7,2,4,7,1920,2008,0,52,52,1,-3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.590919190278158,0.818301988185299,0.363536392371017,0.855500817298889,587,710,560,2
"991",560,1997,969,"Sub-Saharan Africa","SSF",585.8593925,616161312,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573716852903252,0.166916831046679,0.573705706266059,0.249759226091741,0.898425635216238,9,7,2,4,7,1920,2008,0,52,52,1,-3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.590919190278158,0.818301988185299,0.363536392371017,0.855500817298889,587,710,560,2
"992",560,1998,972,"Sub-Saharan Africa","SSF",538.0754248,632857149,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574933497408337,0.170896958896792,0.57260829375093,0.245172975237792,0.919245348594241,9,7,2,4,7,1920,2008,0,53,53,1,-2,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.59623134727112,0.821469523807905,0.370993170734335,0.855500817298889,587,710,560,2
"993",560,1998,971,"Sub-Saharan Africa (excluding high income)","SSA",537.1735488,632778303,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574933497408337,0.170896958896792,0.57260829375093,0.245172975237792,0.919245348594241,9,7,2,4,7,1920,2008,0,53,53,1,-2,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.59623134727112,0.821469523807905,0.370993170734335,0.855500817298889,587,710,560,2
"994",560,1998,973,"South Africa","ZAF",3288.203765,41899683,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574933497408337,0.170896958896792,0.57260829375093,0.245172975237792,0.919245348594241,9,7,2,4,7,1920,2008,0,53,53,1,-2,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.59623134727112,0.821469523807905,0.370993170734335,0.855500817298889,587,710,560,2
"995",560,1998,970,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",538.0754248,632857149,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574933497408337,0.170896958896792,0.57260829375093,0.245172975237792,0.919245348594241,9,7,2,4,7,1920,2008,0,53,53,1,-2,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.59623134727112,0.821469523807905,0.370993170734335,0.855500817298889,587,710,560,2
"996",560,1999,974,"Sub-Saharan Africa (excluding high income)","SSA",527.0281052,649950074,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484100947191186,0.178081288860047,0.485320147626456,0.137797412396983,0.826432261158405,9,7,2,4,7,1920,2008,0,54,54,1,-1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.62760712754873,0.840019630814448,0.415194624283011,0.855500817298889,587,710,560,2
"997",560,1999,976,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",527.9289033,650030484,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484100947191186,0.178081288860047,0.485320147626456,0.137797412396983,0.826432261158405,9,7,2,4,7,1920,2008,0,54,54,1,-1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.62760712754873,0.840019630814448,0.415194624283011,0.855500817298889,587,710,560,2
"998",560,1999,975,"Sub-Saharan Africa","SSF",527.9289033,650030484,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484100947191186,0.178081288860047,0.485320147626456,0.137797412396983,0.826432261158405,9,7,2,4,7,1920,2008,0,54,54,1,-1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.62760712754873,0.840019630814448,0.415194624283011,0.855500817298889,587,710,560,2
"999",560,1999,977,"South Africa","ZAF",3183.149769,42923485,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484100947191186,0.178081288860047,0.485320147626456,0.137797412396983,0.826432261158405,9,7,2,4,7,1920,2008,0,54,54,1,-1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.62760712754873,0.840019630814448,0.415194624283011,0.855500817298889,587,710,560,2
"1000",560,2000,979,"South Africa","ZAF",3099.131614,4.4e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604712155344686,0.159756009253417,0.604006789147055,0.296619591154105,0.917040234358486,9,7,2,4,7,1920,2008,0,55,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1001",560,2000,978,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",550.6391846,667742098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604712155344686,0.159756009253417,0.604006789147055,0.296619591154105,0.917040234358486,9,7,2,4,7,1920,2008,0,55,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1002",560,2000,981,"Sub-Saharan Africa (excluding high income)","SSA",549.778489,667660967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604712155344686,0.159756009253417,0.604006789147055,0.296619591154105,0.917040234358486,9,7,2,4,7,1920,2008,0,55,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1003",560,2000,980,"Sub-Saharan Africa","SSF",550.6391846,667742098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604712155344686,0.159756009253417,0.604006789147055,0.296619591154105,0.917040234358486,9,7,2,4,7,1920,2008,0,55,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1004",560,2001,985,"Sub-Saharan Africa (excluding high income)","SSA",498.2124915,685714078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488555551721851,0.1789015950553,0.490448880941151,0.124260921895947,0.829045521642376,9,7,2,4,7,1920,2008,0,56,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1005",560,2001,982,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",499.0680633,685795280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488555551721851,0.1789015950553,0.490448880941151,0.124260921895947,0.829045521642376,9,7,2,4,7,1920,2008,0,56,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1006",560,2001,984,"South Africa","ZAF",2705.780204,44909738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488555551721851,0.1789015950553,0.490448880941151,0.124260921895947,0.829045521642376,9,7,2,4,7,1920,2008,0,56,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1007",560,2001,983,"Sub-Saharan Africa","SSF",499.0680633,685795280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488555551721851,0.1789015950553,0.490448880941151,0.124260921895947,0.829045521642376,9,7,2,4,7,1920,2008,0,56,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1008",560,2002,989,"Sub-Saharan Africa (excluding high income)","SSA",520.082278,703920405.1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485870828664295,0.180323469778204,0.488732053981221,0.125017556264506,0.83586928662393,9,7,2,4,7,1920,2008,0,57,57,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1009",560,2002,986,"Sub-Saharan Africa","SSF",521.0194427,704004105.1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485870828664295,0.180323469778204,0.488732053981221,0.125017556264506,0.83586928662393,9,7,2,4,7,1920,2008,0,57,57,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1010",560,2002,988,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",521.0194427,704004105.1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485870828664295,0.180323469778204,0.488732053981221,0.125017556264506,0.83586928662393,9,7,2,4,7,1920,2008,0,57,57,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1011",560,2002,987,"South Africa","ZAF",2540.971222,45448096.07,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485870828664295,0.180323469778204,0.488732053981221,0.125017556264506,0.83586928662393,9,7,2,4,7,1920,2008,0,57,57,1,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1012",560,2003,992,"Sub-Saharan Africa (excluding high income)","SSA",647.2129512,722749402.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491982898866878,0.180331762664317,0.49050470203186,0.141619072972154,0.842068131661913,9,7,2,4,7,1920,2008,0,58,58,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1013",560,2003,991,"South Africa","ZAF",3807.115746,46034026.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491982898866878,0.180331762664317,0.49050470203186,0.141619072972154,0.842068131661913,9,7,2,4,7,1920,2008,0,58,58,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1014",560,2003,993,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",648.1212743,722832202.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491982898866878,0.180331762664317,0.49050470203186,0.141619072972154,0.842068131661913,9,7,2,4,7,1920,2008,0,58,58,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1015",560,2003,990,"Sub-Saharan Africa","SSF",648.1212743,722832202.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491982898866878,0.180331762664317,0.49050470203186,0.141619072972154,0.842068131661913,9,7,2,4,7,1920,2008,0,58,58,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.660869551683877,0.860079102935546,0.461660000432208,0.855500817298889,587,710,560,2
"1016",560,2004,995,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",784.863845,742309449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48708692186568,0.182115375776831,0.488571359760137,0.129180799049091,0.836600271433236,9,7,2,4,7,1920,2008,0,59,59,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.669612840761507,0.864400625997183,0.474825055525831,0.855500817298889,587,710,560,2
"1017",560,2004,996,"Sub-Saharan Africa (excluding high income)","SSA",783.8136332,742226949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48708692186568,0.182115375776831,0.488571359760137,0.129180799049091,0.836600271433236,9,7,2,4,7,1920,2008,0,59,59,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.669612840761507,0.864400625997183,0.474825055525831,0.855500817298889,587,710,560,2
"1018",560,2004,994,"South Africa","ZAF",4901.121316,46641102.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48708692186568,0.182115375776831,0.488571359760137,0.129180799049091,0.836600271433236,9,7,2,4,7,1920,2008,0,59,59,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.669612840761507,0.864400625997183,0.474825055525831,0.855500817298889,587,710,560,2
"1019",560,2004,997,"Sub-Saharan Africa","SSF",784.863845,742309449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48708692186568,0.182115375776831,0.488571359760137,0.129180799049091,0.836600271433236,9,7,2,4,7,1920,2008,0,59,59,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.669612840761507,0.864400625997183,0.474825055525831,0.855500817298889,587,710,560,2
"1020",560,2005,1000,"South Africa","ZAF",5453.192814,47270062.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485117512830631,0.182068342724807,0.486217195774368,0.130102875916395,0.838668441820104,9,7,2,4,7,1920,2008,0,60,60,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.685836577894746,0.873962397511901,0.49771075827759,0.855500817298889,587,710,560,2
"1021",560,2005,999,"Sub-Saharan Africa (IDA & IBRD countries)","TSS",898.4438454,762476789.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485117512830631,0.182068342724807,0.486217195774368,0.130102875916395,0.838668441820104,9,7,2,4,7,1920,2008,0,60,60,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.685836577894746,0.873962397511901,0.49771075827759,0.855500817298889,587,710,560,2
"1022",560,2005,1001,"Sub-Saharan Africa","SSF",898.4438454,762476789.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485117512830631,0.182068342724807,0.486217195774368,0.130102875916395,0.838668441820104,9,7,2,4,7,1920,2008,0,60,60,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.685836577894746,0.873962397511901,0.49771075827759,0.855500817298889,587,710,560,2
"1023",560,2005,998,"Sub-Saharan Africa (excluding high income)","SSA",897.3297997,762393889.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485117512830631,0.182068342724807,0.486217195774368,0.130102875916395,0.838668441820104,9,7,2,4,7,1920,2008,0,60,60,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,560,0.685836577894746,0.873962397511901,0.49771075827759,0.855500817298889,587,710,560,2
"1024",565,1995,1002,"Namibia","NAM",2383.293942,1654214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257724199439992,0.163834358202859,0.252658588260162,-0.0557930052650104,0.589541892639663,6,5,2,4,5,1990,2008,0,6,6,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,565,0.694667091094037,0.86004802789381,0.529286154294264,0.805092632770538,467,516,565,2
"1025",565,1996,1003,"Namibia","NAM",2313.509303,1705349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255318037783107,0.163447249398862,0.255583637816157,-0.067098448904028,0.579111863174288,6,5,2,4,5,1990,2008,0,7,7,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,565,0.694667091094037,0.86004802789381,0.529286154294264,0.805092632770538,467,516,565,2
"1026",565,1997,1004,"Namibia","NAM",2333.573585,1758097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254435417476212,0.163452873183765,0.254693339495541,-0.0557928384494491,0.568656869262488,6,5,2,4,5,1990,2008,0,8,8,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,565,0.694667091094037,0.86004802789381,0.529286154294264,0.805092632770538,467,516,565,2
"1027",565,1998,1005,"Namibia","NAM",2114.197108,1809920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254486928200706,0.163670495236758,0.253505927779061,-0.060603475288833,0.576667828867559,6,5,2,4,5,1990,2008,0,9,9,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,565,0.694667091094037,0.86004802789381,0.529286154294264,0.805092632770538,467,516,565,2
"1028",565,1999,1006,"Namibia","NAM",2056.163961,1857320,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150789619715679,0.185063379472564,0.15450173043757,-0.205721492251232,0.509417148399668,6,5,2,4,5,1990,2008,0,10,10,1,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,565,0.679838428336858,0.852618228377537,0.507058628296178,0.805092632770538,467,516,565,2
"1029",565,2000,1007,"Namibia","NAM",2059.409015,1897953,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25927420995055,0.159093447056548,0.260028228136472,-0.0657611982979723,0.564753914504325,6,5,2,4,5,1990,2008,0,11,11,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,565,0.657448188885693,0.841455653205127,0.473440724566258,0.805092632770538,467,516,565,2
"1030",565,2001,1008,"Namibia","NAM",1836.755321,1931005,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147520821786227,0.185501129852459,0.147522254287701,-0.211676369610268,0.507935456782699,6,5,2,4,5,1990,2008,0,12,12,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,565,0.656859978530294,0.840986295517198,0.472733661543389,0.805092632770538,467,516,565,2
